room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
6550398,1471,34261866,Entire home/apt,,Berlin,,Neukölln,14,4.5,2,1.0,,50.0,,cosy bright flat in hip Neukölln,2017-07-21 14:19:08.348926,52.480896,13.424181,0101000020E61000004E2B85402ED92A407C6308008E3D4A40
7782057,1471,40942794,Entire home/apt,,Berlin,,Neukölln,3,5.0,2,1.0,,54.0,,Sweet small apartment in Neukölln,2017-07-21 14:19:08.316359,52.486114,13.431347,0101000020E610000097749483D9DC2A405A10CAFB383E4A40
4274933,1471,2928376,Entire home/apt,,Berlin,,Neukölln,3,4.5,2,1.0,,52.0,,"Nice Appartment in ""Kreuzkölln""",2017-07-21 14:19:05.075365,52.488638,13.428133,0101000020E61000003FADA23F34DB2A409BCAA2B08B3E4A40
8482101,1471,44668946,Entire home/apt,,Berlin,,Neukölln,0,0.0,2,1.0,,54.0,,1 Zimmerwohnung in Berlin Neukölln,2017-07-21 14:19:05.069630,52.487919,13.440227,0101000020E6100000E4A1EF6E65E12A406B0C3A21743E4A40
13188184,1471,67420793,Entire home/apt,,Berlin,,Neukölln,5,4.5,3,1.0,,60.0,,Beautiful flat in Kreuzberg-Neukölln,2017-07-21 14:19:05.040010,52.487022,13.430511,0101000020E6100000F22213F06BDC2A405D37A5BC563E4A40
1793251,1471,9408512,Entire home/apt,,Berlin,,Neukölln,79,4.5,3,1.0,,46.0,,"Powered, cozy and modern apartment",2017-07-21 14:18:59.631233,52.490646,13.427264,0101000020E61000002B84D558C2DA2A40E4F4F57CCD3E4A40
18590650,1471,129091926,Entire home/apt,,Berlin,,Neukölln,1,0.0,2,1.0,,60.0,,Cozy apartment in Berlin,2017-07-21 14:18:57.088075,52.477456,13.446261,0101000020E6100000E4F560527CE42A40B5A338471D3D4A40
19189823,1471,59568435,Entire home/apt,,Berlin,,Neukölln,1,0.0,2,0.0,,45.0,,Studio Emser,2017-07-21 14:18:57.074336,52.468204,13.429835,0101000020E6100000325A475513DC2A409EEDD11BEE3B4A40
17540290,1471,118494813,Entire home/apt,,Berlin,,Friedrichshain-Kreuzberg,0,0.0,5,2.0,,45.0,,Waterfront Caravan of Berlin,2017-07-21 14:18:49.779717,52.498031,13.449892,0101000020E6100000CD76853E58E62A4074B2D47ABF3F4A40
16922546,1471,1210345,Entire home/apt,,Berlin,,Neukölln,3,5.0,4,2.0,,46.0,,Feel at home in the hip centre,2017-07-21 14:18:49.777355,52.480695,13.443997,0101000020E6100000520B259353E32A40E42CEC69873D4A40
18115351,1471,112582063,Entire home/apt,,Berlin,,Neukölln,1,0.0,2,1.0,,57.0,,Sweet Top Floor Appartement in Neukölln :),2017-07-21 14:18:47.510102,52.477898,13.446765,0101000020E6100000B0FECF61BEE42A407369FCC22B3D4A40
1921356,1471,9143973,Entire home/apt,,Berlin,,Neukölln,9,5.0,3,2.0,,54.0,,"Cozy apt with piano, Richardkiez",2017-07-21 14:18:47.507482,52.471506,13.449445,0101000020E610000092B3B0A71DE62A4013EF004F5A3C4A40
991411,1471,5262158,Entire home/apt,,Berlin,,Neukölln,6,5.0,4,2.0,,62.0,,Cute apartment close to the canal,2017-07-21 14:18:47.493987,52.479841,13.449984,0101000020E61000005072874D64E62A40D5230D6E6B3D4A40
1307230,1471,7106671,Entire home/apt,,Berlin,,Neukölln,26,5.0,2,1.0,,60.0,,1 for 2 in Kreuzkölln,2017-07-21 14:18:47.485505,52.482295,13.442516,0101000020E6100000D9E9077591E22A401D03B2D7BB3D4A40
14495847,1471,10121719,Entire home/apt,,Berlin,,Neukölln,4,5.0,2,1.0,,47.0,,Charming flat in Neukölln,2017-07-21 14:18:45.432143,52.485931,13.452289,0101000020E61000005CAE7E6C92E72A40698EACFC323E4A40
7384285,1471,19976327,Entire home/apt,,Berlin,,Neukölln,1,0.0,4,3.0,,55.0,,Beautiful Neukoelln apartment,2017-07-21 14:18:45.428087,52.472804,13.453317,0101000020E61000001171732A19E82A4080B56AD7843C4A40
4501525,1471,23338502,Entire home/apt,,Berlin,,Neukölln,4,5.0,3,1.0,,46.0,,Central cozy appartment,2017-07-21 14:18:45.401350,52.474742,13.452635,0101000020E6100000C80C54C6BFE72A40D1048A58C43C4A40
14138739,1471,16373999,Entire home/apt,,Berlin,,Neukölln,1,0.0,2,0.0,,47.0,,helle Einzimmerwohnung in ruhiger Lage,2017-07-21 14:18:45.396888,52.485961,13.449304,0101000020E610000089EC832C0BE62A40D41055F8333E4A40
1363098,1471,7398923,Entire home/apt,,Berlin,,Neukölln,1,0.0,4,2.0,,47.0,,Nice 65sqm apartment in Neukölln,2017-07-21 14:18:45.382401,52.477313,13.442104,0101000020E610000090DC9A745BE22A40537AA697183D4A40
3708157,1471,18914588,Entire home/apt,,Berlin,,Treptow-Köpenick,0,0.0,2,1.0,,45.0,,"Bright, Big Terrace, Piano, Basil. ",2017-07-21 14:18:42.524317,52.48993,13.453886,0101000020E61000007A39ECBE63E82A4026AAB706B63E4A40
3627970,1471,18277032,Entire home/apt,,Berlin,,Neukölln,1,0.0,4,2.0,,47.0,,Neukölln / Kreuzberg / Kreuzkölln,2017-07-21 14:18:42.522185,52.480186,13.444916,0101000020E61000002CEFAA07CCE32A40A0FF1EBC763D4A40
9398048,1471,43094644,Entire home/apt,,Berlin,,Neukölln,9,4.0,2,1.0,,60.0,,Sunny Top Floor Apartment Neükolln,2017-07-21 14:18:42.520133,52.484564,13.444569,0101000020E61000007FA1478C9EE32A40D3687231063E4A40
16824680,1471,47987121,Entire home/apt,,Berlin,,Treptow-Köpenick,4,4.5,3,1.0,,60.0,,Schnucklige und ruhige Altbauwohnung,2017-07-21 14:18:42.517911,52.48878,13.443563,0101000020E6100000696E85B01AE32A402D78D157903E4A40
3640939,1471,18377854,Entire home/apt,,Berlin,,Neukölln,3,5.0,4,1.0,,57.0,,Beautiful  2 room appartment,2017-07-21 14:18:42.512739,52.472902,13.456035,0101000020E6100000A8A9656B7DE92A40431B800D883C4A40
15053212,1471,95142143,Entire home/apt,,Berlin,,Neukölln,6,4.5,4,1.0,,57.0,,"2 Zi. ruhig, perfekte Lage -quiet, perfect lokated",2017-07-21 14:18:42.503975,52.477722,13.44096,0101000020E610000036B05582C5E12A40344A97FE253D4A40
11466251,1471,18095827,Entire home/apt,,Berlin,,Neukölln,0,0.0,2,1.0,,47.0,,Lovely 1 room appartement Neuköln,2017-07-21 14:18:42.474464,52.488947,13.441356,0101000020E610000069C9E369F9E12A40193DB7D0953E4A40
1933636,1471,10007900,Entire home/apt,,Berlin,,Neukölln,21,4.5,2,1.0,,54.0,,Sweet 1- Room Flat in Neukölln :-),2017-07-21 14:18:42.470119,52.467034,13.441077,0101000020E61000001C0934D8D4E12A405E0F26C5C73B4A40
10485258,1471,3283542,Entire home/apt,,Berlin,,Treptow-Köpenick,0,0.0,3,2.0,,54.0,,Large modern flat- Treptow/Neukölln,2017-07-21 14:18:40.069931,52.489221,13.45204,0101000020E6100000BAF770C971E72A401AC231CB9E3E4A40
6686623,1471,18239210,Entire home/apt,,Berlin,,Neukölln,1,0.0,5,1.0,,57.0,,Great old house right in the heart of Neukölln,2017-07-21 14:18:40.046971,52.476471,13.44224,0101000020E610000051F701486DE22A40073F7100FD3C4A40
10138093,1471,52028112,Entire home/apt,,Berlin,,Neukölln,1,0.0,2,1.0,,47.0,,cosy flat in vibrant Neukölln,2017-07-21 14:18:40.027970,52.477353,13.439687,0101000020E6100000E4F38AA71EE12A40E1D231E7193D4A40
4481901,1471,3558852,Entire home/apt,,Berlin,,Neukölln,16,5.0,2,1.0,,53.0,,"Nice, quiet flat for 1-2, Neukölln",2017-07-21 14:18:40.021313,52.479802,13.447216,0101000020E6100000F17EDC7EF9E42A401747E5266A3D4A40
10533941,1471,21018338,Entire home/apt,,Berlin,,Neukölln,2,0.0,2,1.0,,54.0,,Cosy Flat in Neukölln,2017-07-21 14:18:40.006456,52.48559,13.440947,0101000020E6100000E38920CEC3E12A40E0A128D0273E4A40
6963584,1471,36512462,Entire home/apt,,Berlin,,Neukölln,4,5.0,1,1.0,,44.0,,"Fabulous, Cute & Calm in Neukölln",2017-07-21 14:18:39.989956,52.479969,13.445289,0101000020E61000007F8978EBFCE32A40020CCB9F6F3D4A40
9816750,1471,7822054,Entire home/apt,,Berlin,,Neukölln,0,0.0,2,1.0,,54.0,,Sundeck in Neukölln,2017-07-21 14:18:39.984497,52.48058,13.451985,0101000020E6100000AC90F2936AE72A404C8E3BA5833D4A40
16462941,1471,6678132,Entire home/apt,,Berlin,,Neukölln,4,5.0,3,1.0,,54.0,,Cute apartment close to the canal+Neukölln center,2017-07-21 14:18:39.978658,52.486571,13.440645,0101000020E6100000B64AB0389CE12A404C1762F5473E4A40
6102973,1471,1927809,Entire home/apt,,Berlin,,Neukölln,0,0.0,2,1.0,,46.0,,Sonnig-ruhige 2 Zimmer nahe Kanal,2017-07-21 14:18:39.974059,52.483196,13.443649,0101000020E610000064CE33F625E32A406DC7D45DD93D4A40
4883586,1471,25124375,Entire home/apt,,Berlin,,Neukölln,3,5.0,4,2.0,,47.0,,Bright 2 room flat with balkony,2017-07-21 14:18:36.442007,52.471238,13.442608,0101000020E61000005CE509849DE22A40F450DB86513C4A40
13491869,1471,77306634,Entire home/apt,,Berlin,,Neukölln,1,0.0,3,1.0,,47.0,,Roomy apartment in Neukölln,2017-07-21 14:18:36.439416,52.471584,13.451375,0101000020E6100000C976BE9F1AE72A408FA850DD5C3C4A40
8385337,1471,8734541,Entire home/apt,,Berlin,,Neukölln,5,5.0,2,1.0,,57.0,,Stylish Spacious one bedroom flat,2017-07-21 14:18:36.437384,52.469133,13.441546,0101000020E6100000F75B3B5112E22A40B83CD68C0C3C4A40
2831780,1471,9064485,Entire home/apt,,Berlin,,Neukölln,2,0.0,2,1.0,,45.0,,"cosy, quiet 2 bedroom apartment",2017-07-21 14:18:36.434336,52.485933,13.442482,0101000020E610000029232E008DE22A400A86730D333E4A40
19023684,1471,11942419,Entire home/apt,,Berlin,,Neukölln,3,5.0,3,1.0,,60.0,,Sunny loft-style apartment in Neukölln,2017-07-21 14:18:36.427018,52.468305,13.438577,0101000020E61000003B8E1F2A8DE02A40D2C6116BF13B4A40
3314404,1471,16735998,Entire home/apt,,Berlin,,Neukölln,4,5.0,4,2.0,,60.0,,Helle 2-Zimmer Wohnung Neukölln ,2017-07-21 14:18:36.423167,52.476236,13.441712,0101000020E61000006380441328E22A40C4961E4DF53C4A40
7554360,1471,39571746,Entire home/apt,,Berlin,,Neukölln,0,0.0,2,1.0,,54.0,,helle Wohnung im tollen Weserkiez,2017-07-21 14:18:36.418067,52.484899,13.438889,0101000020E6100000F6251B0FB6E02A407A6EA12B113E4A40
3754502,1471,19217436,Entire home/apt,,Berlin,,Neukölln,8,4.5,4,2.0,,48.0,,Apartment in Neukoelln,2017-07-21 14:18:36.411609,52.484288,13.44334,0101000020E61000006C04E275FDE22A4031EC3026FD3D4A40
1859343,1471,5722004,Entire home/apt,,Berlin,,Neukölln,3,4.5,2,1.0,,60.0,,Cosy Apartment on the Canal !,2017-07-21 14:18:33.815551,52.487718,13.439816,0101000020E6100000DC8310902FE12A40D4D51D8B6D3E4A40
1574222,1471,7699755,Entire home/apt,,Berlin,,Neukölln,7,5.0,3,1.0,,59.0,,Perfect for a couple! On it's own!,2017-07-21 14:18:33.809468,52.479696,13.445279,0101000020E6100000F030ED9BFBE32A40D102B4AD663D4A40
6456605,1471,10979036,Entire home/apt,,Berlin,,Neukölln,8,4.5,2,0.0,,47.0,,Sunny Studio in heart of Neukoelln,2017-07-21 14:18:33.806723,52.482901,13.439487,0101000020E6100000C808A87004E12A40541A31B3CF3D4A40
11066571,1471,1395705,Entire home/apt,,Berlin,,Neukölln,1,0.0,4,2.0,,47.0,,Familienwohnung am Kanal - Neukölln,2017-07-21 14:18:33.802503,52.485877,13.4458,0101000020E6100000151DC9E53FE42A407670B037313E4A40
13601942,1471,14429366,Entire home/apt,,Berlin,,Neukölln,6,4.5,4,2.0,,47.0,,2 Zimmer - 50 qm - Neukölln,2017-07-21 14:18:33.796161,52.473865,13.451973,0101000020E61000009B594B0169E72A400ADCBA9BA73C4A40
13098030,1471,43516101,Entire home/apt,,Berlin,,Neukölln,11,4.5,3,0.0,,54.0,,Small and cozy flat in Neukölln BER,2017-07-21 14:18:33.793602,52.476436,13.445686,0101000020E6100000F39194F430E42A408B51D7DAFB3C4A40
6917691,1471,35972220,Entire home/apt,,Berlin,,Neukölln,1,0.0,2,2.0,,53.0,,Berlin Neukölln,2017-07-21 14:18:33.780377,52.46719,13.442318,0101000020E610000040DD408177E22A405682C5E1CC3B4A40
11728135,1471,11454920,Entire home/apt,,Berlin,,Neukölln,5,5.0,2,1.0,,45.0,,little cozy flat in Berlin Neukölln,2017-07-21 14:18:30.609258,52.47264,13.445256,0101000020E610000010B22C98F8E32A400664AF777F3C4A40
4854044,1471,24970441,Entire home/apt,,Berlin,,Neukölln,1,0.0,2,1.0,,60.0,,for 2 Pers/ 1-Room-Flat in Neukölln,2017-07-21 14:18:30.604878,52.486807,13.439646,0101000020E61000006AA2CF4719E12A40603B18B14F3E4A40
2405574,1471,11865222,Entire home/apt,,Berlin,,Neukölln,6,5.0,2,2.0,,47.0,,lovely 2room apt. in Neukölln,2017-07-21 14:18:30.584437,52.48212,13.442039,0101000020E6100000F31C91EF52E22A40AF5FB01BB63D4A40
14847446,1471,27708431,Entire home/apt,,Berlin,,Neukölln,2,0.0,2,1.0,,54.0,,Lovley Appartment central Neukölln,2017-07-21 14:18:30.581754,52.470509,13.438989,0101000020E6100000849B8C2AC3E02A40A1BC8FA3393C4A40
6665490,1471,34890137,Entire home/apt,,Berlin,,Neukölln,0,0.0,2,1.0,,60.0,,appartement 54 m2 Neukölln,2017-07-21 14:18:30.575165,52.478371,13.447514,0101000020E61000001901158E20E52A406B2DCC423B3D4A40
11884210,1471,62136209,Entire home/apt,,Berlin,,Neukölln,0,0.0,2,1.0,,47.0,,modern Apartment inBerlin Neukölln,2017-07-21 14:18:30.572336,52.4676,13.44439,0101000020E6100000C156091687E32A4007CE1951DA3B4A40
1669582,1471,4561657,Entire home/apt,,Berlin,,Neukölln,5,4.5,4,1.0,,47.0,,"Sunny, central, clean in Berlin!",2017-07-21 14:18:30.568642,52.482968,13.440199,0101000020E6100000BC7669C361E12A40DC813AE5D13D4A40
4785846,1471,3088623,Entire home/apt,,Berlin,,Neukölln,1,0.0,3,1.0,,60.0,,Right at the Canal – N’kölln/X-berg,2017-07-21 14:18:30.566436,52.484903,13.444912,0101000020E610000027327381CBE32A40BC5D2F4D113E4A40
10203424,1471,52420470,Entire home/apt,,Berlin,,Neukölln,3,4.5,3,1.0,,60.0,,Nest in Neukölln,2017-07-21 14:18:30.564391,52.484453,13.439908,0101000020E61000005F7F129F3BE12A407CB94F8E023E4A40
7676434,1471,40309339,Entire home/apt,,Berlin,,Treptow-Köpenick,1,0.0,3,1.0,,60.0,,2-Zimmerwohnung mit großem Garten,2017-07-21 14:18:30.561829,52.489981,13.440969,0101000020E6100000831953B0C6E12A40A85489B2B73E4A40
6920802,1471,3348572,Entire home/apt,,Berlin,,Neukölln,5,5.0,2,1.0,,50.0,,Neukölln - View on the ship canal,2017-07-21 14:18:30.557688,52.482131,13.453712,0101000020E6100000029B73F04CE82A40A3B1F677B63D4A40
219241,1471,131896,Entire home/apt,,Berlin,,Neukölln,4,4.5,2,1.0,,54.0,,"Flat with 2 cats, riverview, sunny",2017-07-21 14:18:30.552331,52.484258,13.443768,0101000020E6100000CD052E8F35E32A40C669882AFC3D4A40
8590551,1471,45209606,Entire home/apt,,Berlin,,Neukölln,5,5.0,2,1.0,,60.0,,Quiet & Comfy in Neukölln,2017-07-21 14:18:27.742472,52.46778,13.443104,0101000020E61000001D740987DEE22A4087DC0C37E03B4A40
17566471,1471,13725483,Entire home/apt,,Berlin,,Neukölln,4,4.5,4,1.0,,60.0,,2-room new apartment Neukölln,2017-07-21 14:18:27.737622,52.477008,13.447425,0101000020E61000005BD3BCE314E52A4016F71F990E3D4A40
4860299,1471,25001333,Entire home/apt,,Berlin,,Neukölln,1,0.0,3,0.0,,60.0,,Cozy Neukölln studio ,2017-07-21 14:18:27.726735,52.481905,13.439336,0101000020E610000032E9EFA5F0E02A40B2632310AF3D4A40
9102763,1471,47452425,Entire home/apt,,Berlin,,Treptow-Köpenick,0,0.0,2,1.0,,47.0,,Modern flat in Berlin from January,2017-07-21 14:18:27.697505,52.476136,13.480653,0101000020E6100000D672672618F62A4060394206F23C4A40
8970893,1471,12259609,Entire home/apt,,Berlin,,Neukölln,1,0.0,2,1.0,,47.0,,Gemütliche Wohnung in Neukölln,2017-07-21 14:18:27.693106,52.47088,13.442934,0101000020E6100000AB92C83EC8E22A40952BBCCB453C4A40
13289691,1471,38783931,Entire home/apt,,Berlin,,Neukölln,3,4.5,2,1.0,,47.0,,Charming Well Connected Room in Neukölln,2017-07-21 14:18:27.687301,52.485513,13.449805,0101000020E6100000912749D74CE62A4034643C4A253E4A40
16063267,1471,57595055,Entire home/apt,,Berlin,,Neukölln,8,4.5,2,1.0,,52.0,,Cozy apartment close to Weserstraße,2017-07-21 14:18:27.680543,52.485662,13.438615,0101000020E6100000F111312592E02A407974232C2A3E4A40
9726557,1471,50197206,Entire home/apt,,Berlin,,Neukölln,0,0.0,2,1.0,,47.0,,One room apartment in Neukölln,2017-07-21 14:18:23.910092,52.471689,13.445035,0101000020E61000009626A5A0DBE32A4004711E4E603C4A40
18209769,1471,97370913,Entire home/apt,,Berlin,,Neukölln,5,5.0,3,1.0,,54.0,,Cosy flat in the most beautiful part of Neukölln,2017-07-21 14:18:23.889517,52.474989,13.445424,0101000020E6100000FEB4519D0EE42A40D97A8670CC3C4A40
11374922,1471,2958863,Entire home/apt,,Berlin,,Neukölln,7,4.5,2,0.0,,54.0,,Sunny Side - Sonnenufer,2017-07-21 14:18:23.882732,52.484515,13.445579,0101000020E61000009B9141EE22E42A40F2B56796043E4A40
5401178,1471,27998448,Entire home/apt,,Berlin,,Neukölln,3,4.5,2,1.0,,60.0,,Cozy 2-Room-Apartment in Berlin,2017-07-21 14:18:21.630642,52.472335,13.442605,0101000020E61000009817601F9DE22A40CAE02879753C4A40
7499938,1471,39284054,Entire home/apt,,Berlin,,Neukölln,11,4.5,2,1.0,,60.0,,+ Bright studio w/nice view&sunny balcony/Neukölln,2017-07-21 14:18:21.627773,52.479622,13.442155,0101000020E61000009886E12362E22A409738F240643D4A40
6102954,1471,31666238,Entire home/apt,,Berlin,,Neukölln,0,0.0,2,1.0,,60.0,,Quiet and sunny flat in Neukölln,2017-07-21 14:18:21.620335,52.480434,13.453427,0101000020E61000002D3F709527E82A4078F17EDC7E3D4A40
16246632,1471,31996,Entire home/apt,,Berlin,,Neukölln,5,5.0,4,3.0,,62.0,,3 rooms big balcony neukölln,2017-07-21 14:18:21.617425,52.468495,13.470683,0101000020E6100000FB90B75CFDF02A4075ABE7A4F73B4A40
5521907,1471,28532168,Entire home/apt,,Berlin,,Neukölln,3,4.5,2,0.0,,60.0,,Stylish apartment in a trendy area,2017-07-21 14:18:21.615401,52.481793,13.455538,0101000020E6100000A62BD8463CE92A408B389D64AB3D4A40
8562026,1471,40957972,Entire home/apt,,Berlin,,Neukölln,2,0.0,3,2.0,,59.0,,cosy place in the heart of Neukölln,2017-07-21 14:18:21.613325,52.477038,13.442384,0101000020E61000001E8CD82780E22A408179C8940F3D4A40
9711341,1471,218238,Entire home/apt,,Berlin,,Neukölln,2,0.0,3,1.0,,60.0,,Bright 2 room apartment in Neukölln,2017-07-21 14:18:21.603383,52.47995,13.439906,0101000020E6100000DCA0F65B3BE12A408CDB68006F3D4A40
10120228,1471,4942409,Entire home/apt,,Berlin,,Neukölln,3,4.5,2,1.0,,60.0,,"Sunny Altbau in Rixdorf, Neukölln",2017-07-21 14:18:21.599051,52.474197,13.440583,0101000020E6100000DE58501894E12A403F6EBF7CB23C4A40
9472707,1471,17809482,Entire home/apt,,Berlin,,Neukölln,2,0.0,3,1.0,,54.0,,Bright apartment in trendy Neukölln,2017-07-21 14:18:21.589817,52.487181,13.44557,0101000020E61000004E2844C021E42A40C51D6FF25B3E4A40
1481599,1471,7926975,Entire home/apt,,Berlin,,Treptow-Köpenick,6,5.0,4,2.0,,60.0,,Beautiful sunny flat near Kreuzberg,2017-07-21 14:18:18.788566,52.488531,13.451192,0101000020E6100000056F48A302E72A40850A0E2F883E4A40
8138119,1471,42973302,Entire home/apt,,Berlin,,Neukölln,7,4.5,2,1.0,,47.0,,Sunny apartment in the WeserKiez,2017-07-21 14:18:18.786079,52.483545,13.440657,0101000020E6100000C78157CB9DE12A40799274CDE43D4A40
11569252,1471,56322931,Entire home/apt,,Berlin,,Neukölln,4,4.5,3,1.0,,60.0,,Sonnige ruhige 2 Zimmerwohnung möbilliert,2017-07-21 14:18:18.772900,52.475726,13.442978,0101000020E6100000EAB12D03CEE22A40AFEDED96E43C4A40
10029886,1471,24903228,Entire home/apt,,Berlin,,Neukölln,1,0.0,2,2.0,,43.0,,Helle Altbauwohnung in Neukölln,2017-07-21 14:18:18.768452,52.478943,13.450416,0101000020E6100000B6300BED9CE62A40F6D214014E3D4A40
4294838,1471,15369784,Entire home/apt,,Berlin,,Neukölln,10,5.0,3,1.0,,47.0,,Cozy Apartment in Neukölln Berlin,2017-07-21 14:18:18.739882,52.471831,13.451799,0101000020E610000023BBD23252E72A40971E4DF5643C4A40
19774331,1471,25000630,Entire home/apt,,Berlin,,Neukölln,0,0.0,2,0.0,,52.0,,"Storchennest 
Cosy Apartment
Neukölln/Kiehlufer",2017-07-21 14:18:18.732254,52.482941,13.44882,0101000020E6100000D9942BBCCBE52A40E272BC02D13D4A40
19669586,1471,119948191,Entire home/apt,,Berlin,,Neukölln,0,0.0,2,1.0,,57.0,,Cozy and quiet room close to the main spots,2017-07-21 14:18:15.908823,52.485719,13.450367,0101000020E61000003065E08096E62A40DE054A0A2C3E4A40
15995479,1471,8317935,Entire home/apt,,Berlin,,Neukölln,10,4.0,2,1.0,,60.0,,Cosy flat/room incl. bathroom in Berlin/Neukölln,2017-07-21 14:18:15.882580,52.481549,13.443564,0101000020E6100000AB5D13D21AE32A40F435CB65A33D4A40
3824221,1471,19673226,Entire home/apt,,Berlin,,Treptow-Köpenick,0,0.0,2,2.0,,54.0,,Charmante Altbauwohnung am Park,2017-07-21 14:18:15.880412,52.486211,13.46448,0101000020E6100000CB4A9352D0ED2A404CFA7B293C3E4A40
18469600,1471,3332082,Entire home/apt,,Berlin,,Treptow-Köpenick,1,0.0,3,2.0,,47.0,,Schöne Baby-taugliche Wohnung,2017-07-21 14:18:15.875013,52.488275,13.451119,0101000020E61000005D35CF11F9E62A402A3A92CB7F3E4A40
18513056,1471,50382442,Entire home/apt,,Berlin,,Neukölln,3,5.0,4,2.0,,48.0,,Quiet Oasis in Buzzing Neukölln with Breakfast,2017-07-21 14:18:15.872884,52.483016,13.446941,0101000020E6100000AB7B6473D5E42A40EDB8E177D33D4A40
11249521,1471,1569934,Entire home/apt,,Berlin,,Treptow-Köpenick,0,0.0,2,2.0,,59.0,,gemütliche Wohnung nähe Kreuzberg,2017-07-21 14:18:15.868449,52.490132,13.448613,0101000020E6100000F31E679AB0E52A408E5C37A5BC3E4A40
5020064,1471,2071457,Entire home/apt,,Berlin,,Treptow-Köpenick,10,5.0,4,2.0,,55.0,,Beautiful Place open and bright,2017-07-21 14:18:15.865765,52.490253,13.45404,0101000020E6100000D5264EEE77E82A4009E23C9CC03E4A40
8894731,1471,46533483,Entire home/apt,,Berlin,,Neukölln,2,0.0,2,1.0,,54.0,,Neukölln with Balcony and Bathtub,2017-07-21 14:18:15.862989,52.479683,13.444275,0101000020E61000005DDC460378E32A403DB9A640663D4A40
8083550,1471,42694217,Entire home/apt,,Berlin,,Treptow-Köpenick,7,4.5,6,2.0,,55.0,,"Ruhig, gemütlich, einfach und warm",2017-07-21 14:18:15.860747,52.488927,13.446159,0101000020E6100000D3A1D3F36EE42A40D190F128953E4A40
15630397,1471,2276842,Entire home/apt,,Berlin,,Neukölln,2,0.0,3,2.0,,60.0,,Unique Spacious Lodging in a Berlin Gallery,2017-07-21 14:18:15.858245,52.474492,13.452893,0101000020E6100000B62C5F97E1E72A40581B6327BC3C4A40
12602148,1471,1143113,Entire home/apt,,Berlin,,Neukölln,2,0.0,2,1.0,,60.0,,Cosy Stay in great area,2017-07-21 14:18:15.841809,52.479502,13.445118,0101000020E6100000CCB8A981E6E32A40EC2E5052603D4A40
13039004,1471,72101082,Entire home/apt,,Berlin,,Neukölln,1,0.0,2,1.0,,60.0,,Sunny hip modern apartment!,2017-07-21 14:18:13.651946,52.476756,13.442004,0101000020E6100000026729594EE22A40FD153257063D4A40
16390457,1471,107364269,Entire home/apt,,Berlin,,Neukölln,0,0.0,2,1.0,,47.0,,Cosy apartment for two in central Neukölln,2017-07-21 14:18:13.649880,52.482319,13.440236,0101000020E6100000310BED9C66E12A40A59E05A1BC3D4A40
19174046,1471,89483511,Entire home/apt,,Berlin,,Neukölln,1,0.0,3,2.0,,47.0,,Lovely Studio Apartment in the Heart of Neukölln,2017-07-21 14:18:13.630931,52.475821,13.450842,0101000020E610000093533BC3D4E62A4001E0D8B3E73C4A40
8893638,1471,46527346,Entire home/apt,,Berlin,,Neukölln,14,4.5,2,1.0,,45.0,,Cosy Apartment - hear Berlins Heart pulsate,2017-07-21 14:18:13.628172,52.477386,13.440215,0101000020E6100000D36A48DC63E12A40BDC804FC1A3D4A40
11633690,1471,61648155,Entire home/apt,,Berlin,,Neukölln,61,4.5,2,1.0,,47.0,,Gemütliche möblierten wohnung,2017-07-21 14:18:10.420113,52.470922,13.442138,0101000020E610000040A374E95FE22A40C47B0E2C473C4A40
17427656,1471,96764870,Entire home/apt,,Berlin,,Neukölln,2,0.0,2,1.0,,47.0,,Nice Flat Berlin-Neukölln,2017-07-21 14:18:10.418079,52.48187,13.439764,0101000020E610000092EA3BBF28E12A40367689EAAD3D4A40
7255541,1471,37952780,Entire home/apt,,Berlin,,Neukölln,12,5.0,2,1.0,,60.0,,Genießt Berlin im hippen Neukölln,2017-07-21 14:18:10.413352,52.479968,13.443151,0101000020E6100000206118B0E4E22A40329067976F3D4A40
5810024,1471,13484538,Entire home/apt,,Berlin,,Neukölln,6,4.5,2,2.0,,60.0,,Cosy Flat ,2017-07-21 14:18:10.409891,52.470898,13.444588,0101000020E61000005A63D009A1E32A403BE0BA62463C4A40
1392231,1471,508227,Entire home/apt,,Berlin,,Neukölln,30,4.5,3,1.0,,46.0,,"Beautiful, sunny small ""loft"" in Neukölln!",2017-07-21 14:18:10.404458,52.477352,13.448496,0101000020E61000000DC68844A1E52A401157CEDE193D4A40
17414158,1471,30763893,Entire home/apt,,Berlin,,Neukölln,10,4.5,2,1.0,,47.0,,Oase des Friedens,2017-07-21 14:18:07.465412,52.482654,13.455613,0101000020E6100000D0436D1B46E92A404CA4349BC73D4A40
947362,1471,4340867,Entire home/apt,,Berlin,,Neukölln,75,4.5,4,2.0,,57.0,,"Charming flat, 3 rooms, Neukölln",2017-07-21 14:18:07.461437,52.470031,13.446223,0101000020E61000002E724F5777E42A40978DCEF9293C4A40
17263453,1471,63085501,Entire home/apt,,Berlin,,Treptow-Köpenick,6,5.0,2,0.0,,60.0,,Gemütlich künstlerische Wohnung am Treptower Park,2017-07-21 14:18:03.276975,52.490129,13.459965,0101000020E6100000FA9B508880EB2A401DE90C8CBC3E4A40
