"participant_id","type","format","denominator","arrangement","iconicity","trial","probability","decision","accuracy","decisionTime"
"95","wildfireB","squareIconArrayOrdered10","10","Ordered","square","5","60","evacuate",TRUE,1582
"95","wildfireB","squareIconArrayOrdered10","10","Ordered","square","6","40","stay",TRUE,1350
"95","wildfireB","squareIconArrayOrdered10","10","Ordered","square","7","10","stay",TRUE,1001
"95","wildfireB","squareIconArrayOrdered10","10","Ordered","square","8","20","stay",TRUE,988
"95","wildfireB","squareIconArrayOrdered100","100","Ordered","square","9","30","stay",TRUE,1324
"95","wildfireB","squareIconArrayOrdered10","10","Ordered","square","10","30","evacuate",FALSE,1472
"95","wildfireB","squareIconArrayOrdered10","10","Ordered","square","11","90","evacuate",TRUE,819
"95","wildfireB","squareIconArrayOrdered100","100","Ordered","square","12","100","evacuate",TRUE,933
"95","wildfireB","squareIconArrayOrdered100","100","Ordered","square","13","10","stay",TRUE,1217
"95","wildfireB","squareIconArrayOrdered100","100","Ordered","square","14","80","evacuate",TRUE,808
"95","wildfireB","squareIconArrayOrdered100","100","Ordered","square","15","20","stay",TRUE,996
"95","wildfireB","squareIconArrayOrdered100","100","Ordered","square","16","90","evacuate",TRUE,702
"95","wildfireB","squareIconArrayOrdered10","10","Ordered","square","17","50","evacuate",FALSE,1220
"95","wildfireB","squareIconArrayOrdered10","10","Ordered","square","18","80","evacuate",TRUE,1134
"95","wildfireB","squareIconArrayOrdered10","10","Ordered","square","19","70","evacuate",FALSE,955
"95","wildfireC","houseIconArrayOrdered100","100","Ordered","house","1","20","stay",TRUE,171276
"95","wildfireC","houseIconArrayOrdered100","100","Ordered","house","2","60","evacuate",FALSE,706
"95","wildfireC","houseIconArrayOrdered10","10","Ordered","house","3","60","evacuate",FALSE,971
"95","wildfireC","houseIconArrayOrdered100","100","Ordered","house","4","40","evacuate",FALSE,1060
"95","wildfireC","houseIconArrayOrdered10","10","Ordered","house","5","90","evacuate",TRUE,801
"95","wildfireC","houseIconArrayOrdered100","100","Ordered","house","6","30","evacuate",FALSE,999
"95","wildfireC","houseIconArrayOrdered100","100","Ordered","house","7","50","evacuate",FALSE,900
"95","wildfireC","houseIconArrayOrdered10","10","Ordered","house","8","20","stay",TRUE,992
"95","wildfireC","houseIconArrayOrdered100","100","Ordered","house","9","10","stay",TRUE,1068
"95","wildfireC","houseIconArrayOrdered100","100","Ordered","house","10","70","evacuate",TRUE,929
"95","wildfireC","houseIconArrayOrdered100","100","Ordered","house","11","90","evacuate",TRUE,62320
"95","wildfireC","houseIconArrayOrdered10","10","Ordered","house","12","10","stay",TRUE,2691
"95","wildfireC","houseIconArrayOrdered10","10","Ordered","house","13","0","stay",TRUE,831
"95","wildfireC","houseIconArrayOrdered10","10","Ordered","house","14","40","evacuate",FALSE,1186
"95","wildfireC","houseIconArrayOrdered100","100","Ordered","house","15","80","evacuate",FALSE,1038
"95","wildfireC","houseIconArrayOrdered10","10","Ordered","house","16","30","evacuate",TRUE,809
"95","wildfireC","houseIconArrayOrdered10","10","Ordered","house","17","70","evacuate",TRUE,680
"95","wildfireC","houseIconArrayOrdered10","10","Ordered","house","18","50","evacuate",FALSE,647
"95","wildfireC","houseIconArrayOrdered10","10","Ordered","house","19","80","evacuate",TRUE,601
"95","wildfireD","squareIconArrayRandom100","100","Random","square","1","90","evacuate",TRUE,1896
"95","wildfireD","squareIconArrayRandom10","10","Random","square","2","60","evacuate",TRUE,794
"95","wildfireD","squareIconArrayRandom10","10","Random","square","3","70","evacuate",TRUE,580
"95","wildfireD","squareIconArrayRandom10","10","Random","square","4","90","evacuate",FALSE,571
"95","wildfireD","squareIconArrayRandom10","10","Random","square","5","40","evacuate",FALSE,2507
"95","wildfireD","squareIconArrayRandom100","100","Random","square","6","20","stay",TRUE,1202
"95","wildfireD","squareIconArrayRandom10","10","Random","square","7","10","stay",TRUE,879
"95","wildfireD","squareIconArrayRandom100","100","Random","square","8","10","stay",TRUE,824
"95","wildfireD","squareIconArrayRandom10","10","Random","square","9","50","evacuate",TRUE,847
"95","wildfireD","squareIconArrayRandom100","100","Random","square","10","80","evacuate",TRUE,840
"95","wildfireD","squareIconArrayRandom10","10","Random","square","11","80","evacuate",TRUE,677
"95","wildfireD","squareIconArrayRandom10","10","Random","square","12","100","evacuate",TRUE,615
"95","wildfireD","squareIconArrayRandom100","100","Random","square","13","30","evacuate",TRUE,940
"95","wildfireD","squareIconArrayRandom10","10","Random","square","14","20","evacuate",FALSE,693
"95","wildfireD","squareIconArrayRandom10","10","Random","square","15","30","stay",TRUE,1649
"95","wildfireD","squareIconArrayRandom100","100","Random","square","16","40","evacuate",TRUE,1940
"95","wildfireD","squareIconArrayRandom100","100","Random","square","17","60","evacuate",TRUE,663
"95","wildfireD","squareIconArrayRandom100","100","Random","square","18","50","evacuate",FALSE,601
"95","wildfireD","squareIconArrayRandom100","100","Random","square","19","70","evacuate",TRUE,638
"95","wildfireE","houseIconArrayRandom10","10","Random","house","1","60","evacuate",FALSE,1857
"95","wildfireE","houseIconArrayRandom10","10","Random","house","2","90","evacuate",TRUE,592
"95","wildfireE","houseIconArrayRandom100","100","Random","house","3","10","stay",TRUE,1223
"95","wildfireE","houseIconArrayRandom10","10","Random","house","4","30","stay",TRUE,1219
"95","wildfireE","houseIconArrayRandom100","100","Random","house","5","80","evacuate",TRUE,851
"95","wildfireE","houseIconArrayRandom100","100","Random","house","6","70","evacuate",TRUE,681
"95","wildfireE","houseIconArrayRandom100","100","Random","house","7","20","stay",TRUE,843
"95","wildfireE","houseIconArrayRandom100","100","Random","house","8","60","evacuate",FALSE,689
"95","wildfireE","houseIconArrayRandom10","10","Random","house","9","20","stay",FALSE,54719
"95","wildfireE","houseIconArrayRandom100","100","Random","house","10","90","evacuate",TRUE,1553
"95","wildfireE","houseIconArrayRandom100","100","Random","house","11","50","evacuate",TRUE,738
"95","wildfireE","houseIconArrayRandom100","100","Random","house","12","0","stay",TRUE,892
"95","wildfireE","houseIconArrayRandom10","10","Random","house","13","10","stay",TRUE,1557
"95","wildfireE","houseIconArrayRandom10","10","Random","house","14","40","evacuate",FALSE,649
"95","wildfireE","houseIconArrayRandom10","10","Random","house","15","80","evacuate",TRUE,105631
"95","wildfireE","houseIconArrayRandom100","100","Random","house","16","40","evacuate",TRUE,837
"95","wildfireE","houseIconArrayRandom100","100","Random","house","17","30","evacuate",TRUE,525
"95","wildfireE","houseIconArrayRandom10","10","Random","house","18","70","evacuate",TRUE,777
"95","wildfireE","houseIconArrayRandom10","10","Random","house","19","50","evacuate",FALSE,826
"96","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","1","90","evacuate",TRUE,7039
"96","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","2","30","stay",TRUE,1640
"96","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","3","60","evacuate",TRUE,4568
"96","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","4","50","evacuate",FALSE,3048
"96","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","5","40","stay",TRUE,1240
"96","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","6","40","stay",TRUE,1336
"96","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","7","10","stay",TRUE,936
"96","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","8","70","evacuate",TRUE,968
"96","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","9","0","stay",TRUE,2048
"96","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","10","60","evacuate",TRUE,1376
"96","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","11","70","evacuate",TRUE,896
"96","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","12","50","stay",TRUE,1520
"96","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","13","80","evacuate",TRUE,952
"96","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","14","10","stay",TRUE,992
"96","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","15","20","stay",FALSE,680
"96","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","16","90","evacuate",TRUE,848
"96","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","17","20","stay",TRUE,1288
"96","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","18","80","evacuate",TRUE,848
"96","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","19","30","stay",FALSE,1104
"96","wildfireB","squareIconArrayOrdered100","100","Ordered","square","1","80","evacuate",TRUE,7678
"96","wildfireB","squareIconArrayOrdered10","10","Ordered","square","2","10","stay",TRUE,1664
"96","wildfireB","squareIconArrayOrdered100","100","Ordered","square","3","90","evacuate",TRUE,1272
"96","wildfireB","squareIconArrayOrdered100","100","Ordered","square","4","20","stay",TRUE,1472
"96","wildfireB","squareIconArrayOrdered10","10","Ordered","square","5","80","evacuate",TRUE,864
"96","wildfireB","squareIconArrayOrdered10","10","Ordered","square","6","90","evacuate",TRUE,640
"96","wildfireB","squareIconArrayOrdered100","100","Ordered","square","7","50","stay",FALSE,1352
"96","wildfireB","squareIconArrayOrdered10","10","Ordered","square","8","40","stay",FALSE,3240
"96","wildfireB","squareIconArrayOrdered100","100","Ordered","square","9","10","stay",TRUE,1136
"96","wildfireB","squareIconArrayOrdered10","10","Ordered","square","10","20","stay",TRUE,936
"96","wildfireB","squareIconArrayOrdered10","10","Ordered","square","11","70","evacuate",FALSE,768
"96","wildfireB","squareIconArrayOrdered10","10","Ordered","square","12","30","stay",TRUE,1432
"96","wildfireB","squareIconArrayOrdered100","100","Ordered","square","13","60","evacuate",TRUE,1224
"96","wildfireB","squareIconArrayOrdered100","100","Ordered","square","14","40","stay",FALSE,984
"96","wildfireB","squareIconArrayOrdered100","100","Ordered","square","15","30","stay",TRUE,831
"96","wildfireB","squareIconArrayOrdered10","10","Ordered","square","16","50","stay",TRUE,1415
"96","wildfireB","squareIconArrayOrdered100","100","Ordered","square","17","0","stay",TRUE,967
"96","wildfireB","squareIconArrayOrdered10","10","Ordered","square","18","60","evacuate",TRUE,1279
"96","wildfireB","squareIconArrayOrdered100","100","Ordered","square","19","70","evacuate",FALSE,1703
"96","wildfireC","houseIconArrayOrdered100","100","Ordered","house","1","80","evacuate",FALSE,2542
"96","wildfireC","houseIconArrayOrdered100","100","Ordered","house","2","70","evacuate",TRUE,1155
"96","wildfireC","houseIconArrayOrdered10","10","Ordered","house","3","50","stay",FALSE,1463
"96","wildfireC","houseIconArrayOrdered10","10","Ordered","house","4","60","evacuate",FALSE,959
"96","wildfireC","houseIconArrayOrdered100","100","Ordered","house","5","20","stay",TRUE,1963
"96","wildfireC","houseIconArrayOrdered10","10","Ordered","house","6","70","evacuate",TRUE,1735
"96","wildfireC","houseIconArrayOrdered100","100","Ordered","house","7","30","stay",FALSE,939
"96","wildfireC","houseIconArrayOrdered10","10","Ordered","house","8","100","evacuate",TRUE,1071
"96","wildfireC","houseIconArrayOrdered10","10","Ordered","house","9","80","evacuate",TRUE,999
"96","wildfireC","houseIconArrayOrdered100","100","Ordered","house","10","40","stay",TRUE,1211
"96","wildfireC","houseIconArrayOrdered100","100","Ordered","house","11","50","stay",FALSE,1171
"96","wildfireC","houseIconArrayOrdered10","10","Ordered","house","12","90","evacuate",TRUE,1263
"96","wildfireC","houseIconArrayOrdered10","10","Ordered","house","13","30","stay",FALSE,1087
"96","wildfireC","houseIconArrayOrdered10","10","Ordered","house","14","10","stay",TRUE,743
"96","wildfireC","houseIconArrayOrdered100","100","Ordered","house","15","60","evacuate",FALSE,1403
"96","wildfireC","houseIconArrayOrdered100","100","Ordered","house","16","10","stay",TRUE,971
"96","wildfireC","houseIconArrayOrdered100","100","Ordered","house","17","90","evacuate",FALSE,883
"96","wildfireC","houseIconArrayOrdered10","10","Ordered","house","18","20","stay",TRUE,1063
"96","wildfireC","houseIconArrayOrdered10","10","Ordered","house","19","40","stay",FALSE,855
"96","wildfireD","squareIconArrayRandom10","10","Random","square","1","10","stay",TRUE,4654
"96","wildfireD","squareIconArrayRandom10","10","Random","square","2","90","evacuate",TRUE,816
"96","wildfireD","squareIconArrayRandom100","100","Random","square","3","30","stay",FALSE,5127
"96","wildfireD","squareIconArrayRandom10","10","Random","square","4","70","evacuate",TRUE,928
"96","wildfireD","squareIconArrayRandom100","100","Random","square","5","60","evacuate",FALSE,960
"96","wildfireD","squareIconArrayRandom10","10","Random","square","6","40","stay",TRUE,2400
"96","wildfireD","squareIconArrayRandom100","100","Random","square","7","100","evacuate",TRUE,760
"96","wildfireD","squareIconArrayRandom10","10","Random","square","8","60","evacuate",TRUE,1024
"96","wildfireD","squareIconArrayRandom100","100","Random","square","9","50","evacuate",TRUE,1304
"96","wildfireD","squareIconArrayRandom100","100","Random","square","10","70","evacuate",TRUE,880
"96","wildfireD","squareIconArrayRandom10","10","Random","square","11","50","stay",FALSE,2368
"96","wildfireD","squareIconArrayRandom10","10","Random","square","12","80","evacuate",TRUE,720
"96","wildfireD","squareIconArrayRandom100","100","Random","square","13","40","stay",TRUE,1072
"96","wildfireD","squareIconArrayRandom100","100","Random","square","14","20","stay",TRUE,744
"96","wildfireD","squareIconArrayRandom10","10","Random","square","15","20","stay",FALSE,1016
"96","wildfireD","squareIconArrayRandom100","100","Random","square","16","80","evacuate",TRUE,832
"96","wildfireD","squareIconArrayRandom100","100","Random","square","17","90","evacuate",TRUE,624
"96","wildfireD","squareIconArrayRandom100","100","Random","square","18","10","stay",TRUE,784
"96","wildfireD","squareIconArrayRandom10","10","Random","square","19","30","stay",FALSE,1128
"96","wildfireE","houseIconArrayRandom10","10","Random","house","1","40","stay",TRUE,2381
"96","wildfireE","houseIconArrayRandom10","10","Random","house","2","50","evacuate",TRUE,1519
"96","wildfireE","houseIconArrayRandom100","100","Random","house","3","10","stay",TRUE,995
"96","wildfireE","houseIconArrayRandom10","10","Random","house","4","90","evacuate",FALSE,831
"96","wildfireE","houseIconArrayRandom10","10","Random","house","5","70","evacuate",TRUE,767
"96","wildfireE","houseIconArrayRandom10","10","Random","house","6","10","stay",TRUE,695
"96","wildfireE","houseIconArrayRandom10","10","Random","house","7","60","evacuate",FALSE,655
"96","wildfireE","houseIconArrayRandom10","10","Random","house","8","100","evacuate",TRUE,583
"96","wildfireE","houseIconArrayRandom100","100","Random","house","9","40","stay",FALSE,1643
"96","wildfireE","houseIconArrayRandom100","100","Random","house","10","30","stay",TRUE,907
"96","wildfireE","houseIconArrayRandom10","10","Random","house","11","80","evacuate",TRUE,751
"96","wildfireE","houseIconArrayRandom10","10","Random","house","12","30","stay",FALSE,808
"96","wildfireE","houseIconArrayRandom100","100","Random","house","13","90","evacuate",TRUE,931
"96","wildfireE","houseIconArrayRandom100","100","Random","house","14","70","evacuate",TRUE,867
"96","wildfireE","houseIconArrayRandom10","10","Random","house","15","20","stay",TRUE,935
"96","wildfireE","houseIconArrayRandom100","100","Random","house","16","80","evacuate",TRUE,788
"96","wildfireE","houseIconArrayRandom100","100","Random","house","17","50","evacuate",FALSE,907
"96","wildfireE","houseIconArrayRandom100","100","Random","house","18","60","evacuate",FALSE,716
"96","wildfireE","houseIconArrayRandom100","100","Random","house","19","20","stay",TRUE,1131
"97","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","1","40","stay",TRUE,4875
"97","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","2","20","stay",TRUE,1844
"97","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","3","90","evacuate",TRUE,1376
"97","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","4","10","stay",FALSE,1757
"97","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","5","70","stay",FALSE,1312
"97","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","6","50","stay",TRUE,1992
"97","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","7","20","evacuate",FALSE,1589
"97","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","8","80","evacuate",TRUE,1634
"97","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","9","60","evacuate",FALSE,4102
"97","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","10","30","stay",FALSE,1436
"97","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","11","70","evacuate",FALSE,1998
"97","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","12","90","evacuate",FALSE,1250
"97","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","13","80","evacuate",TRUE,1144
"97","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","14","60","evacuate",TRUE,1372
"97","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","15","10","stay",TRUE,1245
"97","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","16","30","stay",FALSE,1470
"97","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","17","100","evacuate",TRUE,1598
"97","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","18","40","stay",TRUE,1278
"97","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","19","50","stay",TRUE,3036
"97","wildfireB","squareIconArrayOrdered10","10","Ordered","square","1","40","stay",TRUE,5205
"97","wildfireB","squareIconArrayOrdered10","10","Ordered","square","2","100","evacuate",TRUE,1368
"97","wildfireB","squareIconArrayOrdered100","100","Ordered","square","3","90","evacuate",TRUE,1612
"97","wildfireB","squareIconArrayOrdered100","100","Ordered","square","4","20","stay",TRUE,1082
"97","wildfireB","squareIconArrayOrdered10","10","Ordered","square","5","20","stay",TRUE,1531
"97","wildfireB","squareIconArrayOrdered100","100","Ordered","square","6","40","stay",TRUE,1568
"97","wildfireB","squareIconArrayOrdered100","100","Ordered","square","7","70","evacuate",TRUE,2239
"97","wildfireB","squareIconArrayOrdered10","10","Ordered","square","8","60","evacuate",FALSE,1993
"97","wildfireB","squareIconArrayOrdered10","10","Ordered","square","9","30","stay",TRUE,1074
"97","wildfireB","squareIconArrayOrdered100","100","Ordered","square","10","60","stay",TRUE,1362
"97","wildfireB","squareIconArrayOrdered100","100","Ordered","square","11","50","stay",FALSE,1524
"97","wildfireB","squareIconArrayOrdered100","100","Ordered","square","12","10","stay",TRUE,1455
"97","wildfireB","squareIconArrayOrdered10","10","Ordered","square","13","80","evacuate",TRUE,1440
"97","wildfireB","squareIconArrayOrdered10","10","Ordered","square","14","50","stay",TRUE,1493
"97","wildfireB","squareIconArrayOrdered100","100","Ordered","square","15","30","stay",FALSE,1245
"97","wildfireB","squareIconArrayOrdered10","10","Ordered","square","16","10","stay",TRUE,1461
"97","wildfireB","squareIconArrayOrdered100","100","Ordered","square","17","80","evacuate",TRUE,1462
"97","wildfireB","squareIconArrayOrdered10","10","Ordered","square","18","90","evacuate",TRUE,1381
"97","wildfireB","squareIconArrayOrdered10","10","Ordered","square","19","70","evacuate",FALSE,1296
"97","wildfireC","houseIconArrayOrdered100","100","Ordered","house","1","20","stay",TRUE,4657
"97","wildfireC","houseIconArrayOrdered10","10","Ordered","house","2","10","stay",FALSE,1413
"97","wildfireC","houseIconArrayOrdered100","100","Ordered","house","3","100","evacuate",TRUE,1321
"97","wildfireC","houseIconArrayOrdered100","100","Ordered","house","4","40","stay",FALSE,1192
"97","wildfireC","houseIconArrayOrdered100","100","Ordered","house","5","10","stay",FALSE,1150
"97","wildfireC","houseIconArrayOrdered10","10","Ordered","house","6","40","stay",TRUE,2727
"97","wildfireC","houseIconArrayOrdered100","100","Ordered","house","7","50","stay",TRUE,1366
"97","wildfireC","houseIconArrayOrdered100","100","Ordered","house","8","70","evacuate",TRUE,1492
"97","wildfireC","houseIconArrayOrdered100","100","Ordered","house","9","60","evacuate",FALSE,1048
"97","wildfireC","houseIconArrayOrdered10","10","Ordered","house","10","30","stay",TRUE,1495
"97","wildfireC","houseIconArrayOrdered10","10","Ordered","house","11","50","evacuate",FALSE,1269
"97","wildfireC","houseIconArrayOrdered10","10","Ordered","house","12","70","evacuate",TRUE,1693
"97","wildfireC","houseIconArrayOrdered10","10","Ordered","house","13","20","stay",TRUE,3639
"97","wildfireC","houseIconArrayOrdered100","100","Ordered","house","14","90","evacuate",TRUE,1365
"97","wildfireC","houseIconArrayOrdered10","10","Ordered","house","15","90","evacuate",TRUE,1831
"97","wildfireC","houseIconArrayOrdered10","10","Ordered","house","16","80","evacuate",FALSE,1009
"97","wildfireC","houseIconArrayOrdered100","100","Ordered","house","17","30","stay",TRUE,1238
"97","wildfireC","houseIconArrayOrdered100","100","Ordered","house","18","80","evacuate",TRUE,1078
"97","wildfireC","houseIconArrayOrdered10","10","Ordered","house","19","60","evacuate",FALSE,1571
"97","wildfireD","squareIconArrayRandom10","10","Random","square","1","50","stay",TRUE,1305
"97","wildfireD","squareIconArrayRandom100","100","Random","square","2","50","evacuate",TRUE,1147
"97","wildfireD","squareIconArrayRandom10","10","Random","square","3","10","stay",TRUE,1340
"97","wildfireD","squareIconArrayRandom10","10","Random","square","4","80","evacuate",FALSE,890
"97","wildfireD","squareIconArrayRandom10","10","Random","square","5","40","evacuate",FALSE,1336
"97","wildfireD","squareIconArrayRandom100","100","Random","square","6","60","evacuate",TRUE,1234
"97","wildfireD","squareIconArrayRandom100","100","Random","square","7","30","stay",TRUE,969
"97","wildfireD","squareIconArrayRandom100","100","Random","square","8","70","evacuate",TRUE,1177
"97","wildfireD","squareIconArrayRandom10","10","Random","square","9","90","evacuate",TRUE,1420
"97","wildfireD","squareIconArrayRandom100","100","Random","square","10","90","evacuate",TRUE,1230
"97","wildfireD","squareIconArrayRandom10","10","Random","square","11","60","stay",FALSE,1562
"97","wildfireD","squareIconArrayRandom10","10","Random","square","12","0","stay",TRUE,1256
"97","wildfireD","squareIconArrayRandom10","10","Random","square","13","20","stay",TRUE,1572
"97","wildfireD","squareIconArrayRandom10","10","Random","square","14","70","evacuate",TRUE,942
"97","wildfireD","squareIconArrayRandom100","100","Random","square","15","10","stay",TRUE,1294
"97","wildfireD","squareIconArrayRandom100","100","Random","square","16","80","evacuate",FALSE,3196
"97","wildfireD","squareIconArrayRandom10","10","Random","square","17","30","stay",FALSE,1154
"97","wildfireD","squareIconArrayRandom100","100","Random","square","18","20","stay",TRUE,1258
"97","wildfireD","squareIconArrayRandom100","100","Random","square","19","40","stay",FALSE,1350
"97","wildfireE","houseIconArrayRandom10","10","Random","house","1","70","evacuate",TRUE,2185
"97","wildfireE","houseIconArrayRandom100","100","Random","house","2","70","evacuate",FALSE,1216
"97","wildfireE","houseIconArrayRandom10","10","Random","house","3","60","stay",TRUE,1220
"97","wildfireE","houseIconArrayRandom100","100","Random","house","4","60","evacuate",TRUE,1378
"97","wildfireE","houseIconArrayRandom100","100","Random","house","5","30","evacuate",FALSE,1558
"97","wildfireE","houseIconArrayRandom100","100","Random","house","6","50","stay",TRUE,1638
"97","wildfireE","houseIconArrayRandom100","100","Random","house","7","90","evacuate",TRUE,1132
"97","wildfireE","houseIconArrayRandom100","100","Random","house","8","80","evacuate",FALSE,1113
"97","wildfireE","houseIconArrayRandom100","100","Random","house","9","40","stay",FALSE,878
"97","wildfireE","houseIconArrayRandom100","100","Random","house","10","100","stay",FALSE,822
"97","wildfireE","houseIconArrayRandom10","10","Random","house","11","80","evacuate",FALSE,1862
"97","wildfireE","houseIconArrayRandom10","10","Random","house","12","20","stay",TRUE,1716
"97","wildfireE","houseIconArrayRandom10","10","Random","house","13","10","stay",TRUE,898
"97","wildfireE","houseIconArrayRandom100","100","Random","house","14","20","stay",TRUE,1578
"97","wildfireE","houseIconArrayRandom10","10","Random","house","15","40","stay",TRUE,1356
"97","wildfireE","houseIconArrayRandom10","10","Random","house","16","90","evacuate",TRUE,1019
"97","wildfireE","houseIconArrayRandom100","100","Random","house","17","10","stay",TRUE,1410
"97","wildfireE","houseIconArrayRandom10","10","Random","house","18","50","stay",FALSE,1562
"97","wildfireE","houseIconArrayRandom10","10","Random","house","19","30","stay",TRUE,950
"98","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","1","50","evacuate",FALSE,6307
"98","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","2","40","stay",FALSE,1448
"98","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","3","10","stay",TRUE,1552
"98","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","4","10","stay",TRUE,2183
"98","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","5","0","stay",TRUE,2476
"98","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","6","30","stay",TRUE,1559
"98","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","7","80","evacuate",TRUE,1777
"98","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","8","20","stay",TRUE,1703
"98","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","9","50","evacuate",FALSE,1117
"98","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","10","30","stay",TRUE,1530
"98","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","11","20","stay",TRUE,1312
"98","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","12","40","evacuate",FALSE,2774
"98","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","13","70","evacuate",TRUE,1095
"98","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","14","80","evacuate",TRUE,1036
"98","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","15","70","evacuate",FALSE,1328
"98","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","16","60","evacuate",FALSE,981
"98","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","17","90","evacuate",FALSE,1139
"98","wildfireA","naturalFrequency10","10",NA,"naturalFrequency","18","90","evacuate",TRUE,1208
"98","wildfireA","naturalFrequency100","100",NA,"naturalFrequency","19","60","evacuate",FALSE,1740
"98","wildfireB","squareIconArrayOrdered100","100","Ordered","square","1","60","evacuate",FALSE,71288
"98","wildfireB","squareIconArrayOrdered100","100","Ordered","square","2","20","stay",TRUE,1185
"98","wildfireB","squareIconArrayOrdered10","10","Ordered","square","3","20","stay",TRUE,1755
"98","wildfireB","squareIconArrayOrdered10","10","Ordered","square","4","50","evacuate",FALSE,855
"98","wildfireB","squareIconArrayOrdered10","10","Ordered","square","5","40","stay",FALSE,1088
"98","wildfireB","squareIconArrayOrdered10","10","Ordered","square","6","90","evacuate",TRUE,945
"98","wildfireB","squareIconArrayOrdered100","100","Ordered","square","7","40","stay",FALSE,2625
"98","wildfireB","squareIconArrayOrdered10","10","Ordered","square","8","10","stay",TRUE,1149
"98","wildfireB","squareIconArrayOrdered100","100","Ordered","square","9","90","evacuate",FALSE,998
"98","wildfireB","squareIconArrayOrdered10","10","Ordered","square","10","70","evacuate",TRUE,930
"98","wildfireB","squareIconArrayOrdered100","100","Ordered","square","11","30","stay",TRUE,1328
"98","wildfireB","squareIconArrayOrdered100","100","Ordered","square","12","50","evacuate",TRUE,959
"98","wildfireB","squareIconArrayOrdered10","10","Ordered","square","13","30","stay",FALSE,1305
"98","wildfireB","squareIconArrayOrdered100","100","Ordered","square","14","10","stay",TRUE,1283
"98","wildfireB","squareIconArrayOrdered10","10","Ordered","square","15","60","evacuate",FALSE,1335
"98","wildfireB","squareIconArrayOrdered10","10","Ordered","square","16","80","evacuate",TRUE,667
"98","wildfireB","squareIconArrayOrdered100","100","Ordered","square","17","80","evacuate",TRUE,1072
"98","wildfireB","squareIconArrayOrdered100","100","Ordered","square","18","70","evacuate",TRUE,780
"98","wildfireB","squareIconArrayOrdered100","100","Ordered","square","19","100","evacuate",TRUE,893
"98","wildfireC","houseIconArrayOrdered100","100","Ordered","house","1","60","evacuate",FALSE,2556
"98","wildfireC","houseIconArrayOrdered100","100","Ordered","house","2","0","stay",TRUE,1296
"98","wildfireC","houseIconArrayOrdered100","100","Ordered","house","3","80","evacuate",TRUE,838
"98","wildfireC","houseIconArrayOrdered100","100","Ordered","house","4","10","stay",TRUE,883
