participant_id,denominator,arrangement,decisionTime,probability,iconicity
91,100,NA,15218,10,naturalFrequency
91,100,NA,8603,70,naturalFrequency
91,10,NA,6816,30,naturalFrequency
91,10,NA,6146,40,naturalFrequency
91,10,NA,3394,70,naturalFrequency
91,10,NA,6299,0,naturalFrequency
91,10,NA,4584,60,naturalFrequency
91,10,NA,3580,50,naturalFrequency
91,10,NA,6034,10,naturalFrequency
91,100,NA,5444,50,naturalFrequency
91,10,NA,4076,80,naturalFrequency
91,100,NA,9752,60,naturalFrequency
91,100,NA,15991,20,naturalFrequency
91,10,NA,5677,90,naturalFrequency
91,100,NA,4198,80,naturalFrequency
91,100,NA,6085,90,naturalFrequency
91,100,NA,3943,30,naturalFrequency
91,100,NA,3966,40,naturalFrequency
91,10,NA,4436,20,naturalFrequency
91,100,Ordered,23108,30,square
91,10,Ordered,10067,60,square
91,10,Ordered,8832,20,square
91,100,Ordered,4435,100,square
91,100,Ordered,5053,50,square
91,10,Ordered,4569,50,square
91,10,Ordered,3441,30,square
91,100,Ordered,5843,80,square
91,100,Ordered,5140,60,square
91,100,Ordered,4820,40,square
91,100,Ordered,2564,90,square
91,10,Ordered,6458,90,square
91,10,Ordered,6319,40,square
91,10,Ordered,3943,70,square
91,100,Ordered,5991,10,square
91,10,Ordered,12414,10,square
91,100,Ordered,8521,20,square
91,100,Ordered,2574,70,square
91,10,Ordered,3696,80,square
91,10,Ordered,22097,0,house
91,100,Ordered,18419,30,house
91,100,Ordered,5989,50,house
91,10,Ordered,3540,30,house
91,10,Ordered,4602,10,house
91,10,Ordered,2108,70,house
91,100,Ordered,3774,40,house
91,100,Ordered,4149,90,house
91,100,Ordered,2724,20,house
91,10,Ordered,3445,80,house
91,100,Ordered,5695,60,house
91,10,Ordered,4473,40,house
91,10,Ordered,3091,20,house
91,10,Ordered,5091,60,house
91,10,Ordered,4587,50,house
91,10,Ordered,3184,90,house
91,100,Ordered,4060,10,house
91,100,Ordered,3610,70,house
91,100,Ordered,2839,80,house
91,10,Random,7136,40,square
91,100,Random,8424,90,square
91,10,Random,4360,60,square
91,10,Random,3854,50,square
91,100,Random,9410,20,square
91,100,Random,6399,40,square
91,100,Random,17816,50,square
91,100,Random,5754,0,square
91,10,Random,5704,80,square
91,10,Random,8428,70,square
91,100,Random,3358,10,square
91,10,Random,4122,20,square
91,100,Random,5665,60,square
91,10,Random,3230,30,square
91,100,Random,7640,30,square
91,10,Random,4488,90,square
91,100,Random,6119,70,square
91,10,Random,11400,10,square
91,100,Random,4225,80,square
91,100,Random,6975,20,house
91,10,Random,3247,20,house
91,100,Random,3278,70,house
91,10,Random,2840,80,house
91,100,Random,4240,10,house
91,100,Random,3201,80,house
91,100,Random,4797,50,house
91,100,Random,5022,90,house
91,10,Random,3428,90,house
91,10,Random,5186,50,house
91,100,Random,4872,60,house
91,100,Random,4630,40,house
91,10,Random,4333,30,house
91,10,Random,4907,70,house
91,100,Random,7012,30,house
91,10,Random,3393,100,house
91,10,Random,2897,40,house
91,10,Random,3449,10,house
91,10,Random,3697,60,house
92,100,NA,16147,20,naturalFrequency
92,10,NA,14096,50,naturalFrequency
92,100,NA,6929,10,naturalFrequency
92,100,NA,6448,90,naturalFrequency
92,10,NA,5100,10,naturalFrequency
92,100,NA,3880,60,naturalFrequency
92,100,NA,7792,30,naturalFrequency
92,10,NA,4119,60,naturalFrequency
92,10,NA,3326,20,naturalFrequency
92,100,NA,2761,50,naturalFrequency
92,100,NA,1336,40,naturalFrequency
92,10,NA,6527,80,naturalFrequency
92,10,NA,8440,30,naturalFrequency
92,10,NA,3864,100,naturalFrequency
92,100,NA,6216,80,naturalFrequency
92,10,NA,4448,40,naturalFrequency
92,10,NA,4880,90,naturalFrequency
92,100,NA,1568,70,naturalFrequency
92,10,NA,1924,70,naturalFrequency
92,10,Ordered,8951,40,square
92,100,Ordered,2080,40,square
92,10,Ordered,6092,0,square
92,10,Ordered,1292,20,square
92,10,Ordered,1135,30,square
92,100,Ordered,6687,50,square
92,100,Ordered,1727,60,square
92,10,Ordered,1400,70,square
92,10,Ordered,1256,60,square
92,10,Ordered,1303,80,square
92,100,Ordered,1355,70,square
92,100,Ordered,1328,80,square
92,100,Ordered,1296,10,square
92,10,Ordered,1360,90,square
92,100,Ordered,3103,90,square
92,100,Ordered,1567,20,square
92,10,Ordered,1507,10,square
92,10,Ordered,2311,50,square
92,100,Ordered,1327,30,square
92,100,Ordered,9063,20,house
92,100,Ordered,2069,60,house
92,10,Ordered,1512,100,house
92,10,Ordered,911,90,house
92,100,Ordered,4195,40,house
92,10,Ordered,1231,20,house
92,100,Ordered,1381,70,house
92,10,Ordered,1975,50,house
92,10,Ordered,1135,80,house
92,10,Ordered,878,70,house
92,10,Ordered,1103,10,house
92,100,Ordered,3196,90,house
92,10,Ordered,2264,30,house
92,100,Ordered,1126,80,house
92,100,Ordered,4244,50,house
92,10,Ordered,1935,40,house
92,100,Ordered,2917,10,house
92,100,Ordered,2192,30,house
92,10,Ordered,2152,60,house
92,100,Random,6643,90,square
92,10,Random,1136,80,square
92,10,Random,1284,10,square
92,10,Random,804,70,square
92,10,Random,804,60,square
92,100,Random,3175,80,square
92,10,Random,3308,90,square
92,100,Random,3195,70,square
92,10,Random,1807,100,square
92,100,Random,1300,60,square
92,10,Random,6132,30,square
92,10,Random,1020,40,square
92,100,Random,1163,50,square
92,100,Random,1055,40,square
92,10,Random,1932,20,square
92,100,Random,896,20,square
92,100,Random,1779,10,square
92,100,Random,1683,30,square
92,10,Random,8328,50,square
92,100,Random,8010,20,house
92,10,Random,3039,50,house
92,100,Random,1821,90,house
92,100,Random,2114,30,house
92,100,Random,1344,70,house
92,10,Random,2255,30,house
92,100,Random,1608,80,house
92,100,Random,1075,50,house
92,100,Random,1271,10,house
92,100,Random,1251,60,house
92,100,Random,4185,0,house
92,10,Random,2928,60,house
92,10,Random,2176,10,house
92,10,Random,1031,20,house
92,10,Random,1368,80,house
92,10,Random,991,90,house
92,10,Random,1287,40,house
92,100,Random,1644,40,house
92,10,Random,1847,70,house
93,10,NA,4291,80,naturalFrequency
93,10,NA,1828,40,naturalFrequency
93,10,NA,1959,90,naturalFrequency
93,100,NA,1849,10,naturalFrequency
93,10,NA,1832,60,naturalFrequency
93,10,NA,1460,10,naturalFrequency
93,100,NA,2554,20,naturalFrequency
93,10,NA,1775,20,naturalFrequency
93,10,NA,1876,30,naturalFrequency
93,100,NA,2366,60,naturalFrequency
93,100,NA,1990,50,naturalFrequency
93,10,NA,1323,50,naturalFrequency
93,100,NA,1367,30,naturalFrequency
93,100,NA,1323,70,naturalFrequency
93,100,NA,970,90,naturalFrequency
93,100,NA,1479,40,naturalFrequency
93,100,NA,1975,0,naturalFrequency
93,100,NA,1146,80,naturalFrequency
93,10,NA,1162,70,naturalFrequency
93,10,Ordered,4816,50,square
93,10,Ordered,1524,90,square
93,100,Ordered,1724,60,square
93,100,Ordered,1073,70,square
93,10,Ordered,1916,30,square
93,100,Ordered,1450,50,square
93,100,Ordered,1290,20,square
93,10,Ordered,1502,60,square
93,10,Ordered,987,80,square
93,10,Ordered,1147,70,square
93,10,Ordered,1034,10,square
93,10,Ordered,925,0,square
93,10,Ordered,857,20,square
93,100,Ordered,1149,80,square
93,100,Ordered,1224,10,square
93,10,Ordered,1328,40,square
93,100,Ordered,1362,40,square
93,100,Ordered,967,90,square
93,100,Ordered,1078,30,square
93,100,Ordered,2838,30,house
93,10,Ordered,4129,20,house
93,100,Ordered,1364,40,house
93,100,Ordered,2292,80,house
93,10,Ordered,2498,50,house
93,100,Ordered,1189,70,house
93,100,Ordered,2265,50,house
93,10,Ordered,1794,30,house
93,100,Ordered,1355,10,house
93,10,Ordered,1217,80,house
93,10,Ordered,1063,10,house
93,10,Ordered,1493,70,house
93,100,Ordered,1247,90,house
93,100,Ordered,1284,60,house
93,10,Ordered,1375,90,house
93,10,Ordered,1332,40,house
93,100,Ordered,1152,20,house
93,10,Ordered,1329,0,house
93,10,Ordered,999,60,house
93,100,Random,45061,60,square
93,100,Random,986,80,square
93,10,Random,1306,40,square
93,100,Random,999,100,square
93,100,Random,1784,50,square
93,100,Random,1391,30,square
93,10,Random,1301,30,square
93,100,Random,1140,90,square
93,10,Random,992,90,square
93,10,Random,1082,80,square
93,100,Random,1811,40,square
93,10,Random,1232,20,square
93,10,Random,1824,60,square
93,10,Random,1183,50,square
93,100,Random,1101,10,square
93,10,Random,1141,70,square
93,100,Random,1024,70,square
93,100,Random,955,20,square
93,10,Random,1274,10,square
93,10,Random,2040,10,house
93,100,Random,1366,20,house
93,100,Random,1830,50,house
93,10,Random,3241,50,house
93,10,Random,1092,90,house
93,10,Random,1295,40,house
93,100,Random,1540,70,house
93,100,Random,973,0,house
93,10,Random,1158,80,house
93,100,Random,1374,90,house
93,10,Random,1158,30,house
93,100,Random,1672,30,house
93,100,Random,1153,60,house
93,10,Random,1301,20,house
93,10,Random,844,70,house
93,10,Random,1342,60,house
93,100,Random,1876,40,house
93,100,Random,1380,80,house
93,100,Random,924,10,house
94,10,NA,4655,20,naturalFrequency
94,10,NA,1573,50,naturalFrequency
94,100,NA,1766,50,naturalFrequency
94,10,NA,1296,80,naturalFrequency
94,100,NA,2157,40,naturalFrequency
94,10,NA,1254,30,naturalFrequency
94,10,NA,3410,10,naturalFrequency
94,10,NA,967,60,naturalFrequency
94,100,NA,1796,30,naturalFrequency
94,10,NA,941,90,naturalFrequency
94,10,NA,1060,70,naturalFrequency
94,100,NA,1350,20,naturalFrequency
94,100,NA,1051,80,naturalFrequency
94,100,NA,1076,90,naturalFrequency
94,100,NA,1275,0,naturalFrequency
94,100,NA,1173,60,naturalFrequency
94,10,NA,1564,40,naturalFrequency
94,100,NA,1146,10,naturalFrequency
94,100,NA,1035,70,naturalFrequency
94,100,Ordered,5469,70,square
94,10,Ordered,2686,40,square
94,10,Ordered,2951,20,square
94,100,Ordered,1527,50,square
94,100,Ordered,1185,40,square
94,10,Ordered,1472,70,square
94,10,Ordered,1072,50,square
94,100,Ordered,1679,0,square
94,10,Ordered,2318,30,square
94,10,Ordered,1381,90,square
94,10,Ordered,1291,10,square
94,100,Ordered,2445,30,square
94,100,Ordered,1053,60,square
94,10,Ordered,1206,80,square
94,100,Ordered,1976,10,square
94,100,Ordered,1034,80,square
94,100,Ordered,866,90,square
94,10,Ordered,2102,60,square
94,100,Ordered,4623,20,square
94,10,Ordered,3659,90,house
94,100,Ordered,1506,0,house
94,10,Ordered,1171,70,house
94,100,Ordered,1538,50,house
94,100,Ordered,771,80,house
94,10,Ordered,1633,50,house
94,10,Ordered,1124,10,house
94,100,Ordered,1268,40,house
94,100,Ordered,1073,30,house
94,100,Ordered,1076,70,house
94,10,Ordered,1281,20,house
94,10,Ordered,907,30,house
94,100,Ordered,2412,20,house
94,100,Ordered,1244,60,house
94,10,Ordered,1375,60,house
94,100,Ordered,5515,10,house
94,100,Ordered,754,90,house
94,10,Ordered,1278,80,house
94,10,Ordered,836,40,house
94,10,Random,2460,0,square
94,10,Random,2409,20,square
94,100,Random,4330,10,square
94,100,Random,1077,40,square
94,10,Random,1433,50,square
94,10,Random,1221,60,square
94,10,Random,1072,70,square
94,100,Random,1274,90,square
94,10,Random,2133,40,square
94,100,Random,2258,70,square
94,100,Random,1542,50,square
94,10,Random,2106,10,square
94,10,Random,933,30,square
94,100,Random,1497,20,square
94,10,Random,1093,90,square
94,100,Random,1222,60,square
94,100,Random,1727,30,square
94,100,Random,970,80,square
94,10,Random,1137,80,square
94,10,Random,1560,80,house
94,100,Random,1290,40,house
94,100,Random,1062,70,house
94,10,Random,1599,20,house
94,100,Random,2199,10,house
94,10,Random,2660,10,house
94,10,Random,877,60,house
94,100,Random,1735,20,house
94,10,Random,2140,70,house
94,100,Random,1069,50,house
94,10,Random,1167,50,house
94,100,Random,1067,30,house
94,10,Random,972,90,house
94,100,Random,1184,60,house
94,10,Random,1185,0,house
94,100,Random,906,80,house
94,10,Random,1015,30,house
94,100,Random,943,90,house
94,10,Random,1000,40,house
95,100,NA,6355,20,naturalFrequency
95,100,NA,1904,80,naturalFrequency
95,10,NA,1636,80,naturalFrequency
95,10,NA,1188,50,naturalFrequency
95,100,NA,1025,50,naturalFrequency
95,10,NA,1152,90,naturalFrequency
95,100,NA,1565,70,naturalFrequency
95,100,NA,839,60,naturalFrequency
95,10,NA,1788,10,naturalFrequency
95,100,NA,1595,90,naturalFrequency
95,10,NA,2221,0,naturalFrequency
95,100,NA,2128,10,naturalFrequency
95,10,NA,1570,30,naturalFrequency
95,100,NA,1318,40,naturalFrequency
95,10,NA,1086,70,naturalFrequency
95,10,NA,1658,20,naturalFrequency
95,10,NA,1031,60,naturalFrequency
95,10,NA,1126,40,naturalFrequency
95,100,NA,1066,30,naturalFrequency
95,100,Ordered,3112,50,square
95,100,Ordered,1482,70,square
95,100,Ordered,1579,40,square
95,100,Ordered,833,60,square
95,10,Ordered,1582,60,square
95,10,Ordered,1350,40,square
95,10,Ordered,1001,10,square
95,10,Ordered,988,20,square
95,100,Ordered,1324,30,square
95,10,Ordered,1472,30,square
95,10,Ordered,819,90,square
95,100,Ordered,933,100,square
95,100,Ordered,1217,10,square
95,100,Ordered,808,80,square
95,100,Ordered,996,20,square
95,100,Ordered,702,90,square
95,10,Ordered,1220,50,square
95,10,Ordered,1134,80,square
95,10,Ordered,955,70,square
95,100,Ordered,171276,20,house
95,100,Ordered,706,60,house
95,10,Ordered,971,60,house
95,100,Ordered,1060,40,house
95,10,Ordered,801,90,house
95,100,Ordered,999,30,house
95,100,Ordered,900,50,house
95,10,Ordered,992,20,house
95,100,Ordered,1068,10,house
95,100,Ordered,929,70,house
95,100,Ordered,62320,90,house
95,10,Ordered,2691,10,house
95,10,Ordered,831,0,house
95,10,Ordered,1186,40,house
95,100,Ordered,1038,80,house
95,10,Ordered,809,30,house
95,10,Ordered,680,70,house
95,10,Ordered,647,50,house
95,10,Ordered,601,80,house
95,100,Random,1896,90,square
95,10,Random,794,60,square
95,10,Random,580,70,square
95,10,Random,571,90,square
95,10,Random,2507,40,square
95,100,Random,1202,20,square
95,10,Random,879,10,square
95,100,Random,824,10,square
95,10,Random,847,50,square
95,100,Random,840,80,square
95,10,Random,677,80,square
95,10,Random,615,100,square
95,100,Random,940,30,square
95,10,Random,693,20,square
95,10,Random,1649,30,square
95,100,Random,1940,40,square
95,100,Random,663,60,square
95,100,Random,601,50,square
95,100,Random,638,70,square
95,10,Random,1857,60,house
95,10,Random,592,90,house
95,100,Random,1223,10,house
95,10,Random,1219,30,house
95,100,Random,851,80,house
95,100,Random,681,70,house
95,100,Random,843,20,house
95,100,Random,689,60,house
95,10,Random,54719,20,house
95,100,Random,1553,90,house
95,100,Random,738,50,house
95,100,Random,892,0,house
95,10,Random,1557,10,house
95,10,Random,649,40,house
95,10,Random,105631,80,house
95,100,Random,837,40,house
95,100,Random,525,30,house
95,10,Random,777,70,house
95,10,Random,826,50,house
96,10,NA,7039,90,naturalFrequency
96,10,NA,1640,30,naturalFrequency
96,100,NA,4568,60,naturalFrequency
96,100,NA,3048,50,naturalFrequency
96,100,NA,1240,40,naturalFrequency
96,10,NA,1336,40,naturalFrequency
96,100,NA,936,10,naturalFrequency
96,100,NA,968,70,naturalFrequency
96,100,NA,2048,0,naturalFrequency
96,10,NA,1376,60,naturalFrequency
96,10,NA,896,70,naturalFrequency
96,10,NA,1520,50,naturalFrequency
96,100,NA,952,80,naturalFrequency
96,10,NA,992,10,naturalFrequency
96,10,NA,680,20,naturalFrequency
96,100,NA,848,90,naturalFrequency
96,100,NA,1288,20,naturalFrequency
96,10,NA,848,80,naturalFrequency
96,100,NA,1104,30,naturalFrequency
96,100,Ordered,7678,80,square
96,10,Ordered,1664,10,square
96,100,Ordered,1272,90,square
96,100,Ordered,1472,20,square
96,10,Ordered,864,80,square
96,10,Ordered,640,90,square
96,100,Ordered,1352,50,square
96,10,Ordered,3240,40,square
96,100,Ordered,1136,10,square
96,10,Ordered,936,20,square
96,10,Ordered,768,70,square
96,10,Ordered,1432,30,square
96,100,Ordered,1224,60,square
96,100,Ordered,984,40,square
96,100,Ordered,831,30,square
96,10,Ordered,1415,50,square
96,100,Ordered,967,0,square
96,10,Ordered,1279,60,square
96,100,Ordered,1703,70,square
96,100,Ordered,2542,80,house
96,100,Ordered,1155,70,house
96,10,Ordered,1463,50,house
96,10,Ordered,959,60,house
96,100,Ordered,1963,20,house
96,10,Ordered,1735,70,house
96,100,Ordered,939,30,house
96,10,Ordered,1071,100,house
96,10,Ordered,999,80,house
96,100,Ordered,1211,40,house
96,100,Ordered,1171,50,house
96,10,Ordered,1263,90,house
96,10,Ordered,1087,30,house
96,10,Ordered,743,10,house
96,100,Ordered,1403,60,house
96,100,Ordered,971,10,house
96,100,Ordered,883,90,house
96,10,Ordered,1063,20,house
96,10,Ordered,855,40,house
96,10,Random,4654,10,square
96,10,Random,816,90,square
96,100,Random,5127,30,square
96,10,Random,928,70,square
96,100,Random,960,60,square
96,10,Random,2400,40,square
96,100,Random,760,100,square
96,10,Random,1024,60,square
96,100,Random,1304,50,square
96,100,Random,880,70,square
96,10,Random,2368,50,square
96,10,Random,720,80,square
96,100,Random,1072,40,square
96,100,Random,744,20,square
96,10,Random,1016,20,square
96,100,Random,832,80,square
96,100,Random,624,90,square
96,100,Random,784,10,square
96,10,Random,1128,30,square
96,10,Random,2381,40,house
96,10,Random,1519,50,house
96,100,Random,995,10,house
96,10,Random,831,90,house
96,10,Random,767,70,house
96,10,Random,695,10,house
96,10,Random,655,60,house
96,10,Random,583,100,house
96,100,Random,1643,40,house
96,100,Random,907,30,house
96,10,Random,751,80,house
96,10,Random,808,30,house
96,100,Random,931,90,house
96,100,Random,867,70,house
96,10,Random,935,20,house
96,100,Random,788,80,house
96,100,Random,907,50,house
96,100,Random,716,60,house
96,100,Random,1131,20,house
97,10,NA,4875,40,naturalFrequency
97,10,NA,1844,20,naturalFrequency
97,10,NA,1376,90,naturalFrequency
97,100,NA,1757,10,naturalFrequency
97,10,NA,1312,70,naturalFrequency
97,10,NA,1992,50,naturalFrequency
97,100,NA,1589,20,naturalFrequency
97,10,NA,1634,80,naturalFrequency
97,10,NA,4102,60,naturalFrequency
97,100,NA,1436,30,naturalFrequency
97,100,NA,1998,70,naturalFrequency
97,100,NA,1250,90,naturalFrequency
97,100,NA,1144,80,naturalFrequency
97,100,NA,1372,60,naturalFrequency
97,10,NA,1245,10,naturalFrequency
97,10,NA,1470,30,naturalFrequency
97,10,NA,1598,100,naturalFrequency
97,100,NA,1278,40,naturalFrequency
97,100,NA,3036,50,naturalFrequency
97,10,Ordered,5205,40,square
97,10,Ordered,1368,100,square
97,100,Ordered,1612,90,square
97,100,Ordered,1082,20,square
97,10,Ordered,1531,20,square
97,100,Ordered,1568,40,square
97,100,Ordered,2239,70,square
97,10,Ordered,1993,60,square
97,10,Ordered,1074,30,square
97,100,Ordered,1362,60,square
97,100,Ordered,1524,50,square
97,100,Ordered,1455,10,square
97,10,Ordered,1440,80,square
97,10,Ordered,1493,50,square
97,100,Ordered,1245,30,square
97,10,Ordered,1461,10,square
97,100,Ordered,1462,80,square
97,10,Ordered,1381,90,square
97,10,Ordered,1296,70,square
97,100,Ordered,4657,20,house
97,10,Ordered,1413,10,house
97,100,Ordered,1321,100,house
97,100,Ordered,1192,40,house
97,100,Ordered,1150,10,house
97,10,Ordered,2727,40,house
97,100,Ordered,1366,50,house
97,100,Ordered,1492,70,house
97,100,Ordered,1048,60,house
97,10,Ordered,1495,30,house
97,10,Ordered,1269,50,house
97,10,Ordered,1693,70,house
97,10,Ordered,3639,20,house
97,100,Ordered,1365,90,house
97,10,Ordered,1831,90,house
97,10,Ordered,1009,80,house
97,100,Ordered,1238,30,house
97,100,Ordered,1078,80,house
97,10,Ordered,1571,60,house
97,10,Random,1305,50,square
97,100,Random,1147,50,square
97,10,Random,1340,10,square
97,10,Random,890,80,square
97,10,Random,1336,40,square
97,100,Random,1234,60,square
97,100,Random,969,30,square
97,100,Random,1177,70,square
97,10,Random,1420,90,square
97,100,Random,1230,90,square
97,10,Random,1562,60,square
97,10,Random,1256,0,square
97,10,Random,1572,20,square
97,10,Random,942,70,square
97,100,Random,1294,10,square
97,100,Random,3196,80,square
97,10,Random,1154,30,square
97,100,Random,1258,20,square
97,100,Random,1350,40,square
97,10,Random,2185,70,house
97,100,Random,1216,70,house
97,10,Random,1220,60,house
97,100,Random,1378,60,house
97,100,Random,1558,30,house
97,100,Random,1638,50,house
97,100,Random,1132,90,house
97,100,Random,1113,80,house
97,100,Random,878,40,house
97,100,Random,822,100,house
97,10,Random,1862,80,house
97,10,Random,1716,20,house
97,10,Random,898,10,house
97,100,Random,1578,20,house
97,10,Random,1356,40,house
97,10,Random,1019,90,house
97,100,Random,1410,10,house
97,10,Random,1562,50,house
97,10,Random,950,30,house
98,10,NA,6307,50,naturalFrequency
98,10,NA,1448,40,naturalFrequency
98,10,NA,1552,10,naturalFrequency
98,100,NA,2183,10,naturalFrequency
98,10,NA,2476,0,naturalFrequency
98,10,NA,1559,30,naturalFrequency
98,10,NA,1777,80,naturalFrequency
98,100,NA,1703,20,naturalFrequency
98,100,NA,1117,50,naturalFrequency
98,100,NA,1530,30,naturalFrequency
98,10,NA,1312,20,naturalFrequency
98,100,NA,2774,40,naturalFrequency
98,100,NA,1095,70,naturalFrequency
98,100,NA,1036,80,naturalFrequency
98,10,NA,1328,70,naturalFrequency
98,10,NA,981,60,naturalFrequency
98,100,NA,1139,90,naturalFrequency
98,10,NA,1208,90,naturalFrequency
98,100,NA,1740,60,naturalFrequency
98,100,Ordered,71288,60,square
98,100,Ordered,1185,20,square
98,10,Ordered,1755,20,square
98,10,Ordered,855,50,square
98,10,Ordered,1088,40,square
98,10,Ordered,945,90,square
98,100,Ordered,2625,40,square
98,10,Ordered,1149,10,square
98,100,Ordered,998,90,square
98,10,Ordered,930,70,square
98,100,Ordered,1328,30,square
98,100,Ordered,959,50,square
98,10,Ordered,1305,30,square
98,100,Ordered,1283,10,square
98,10,Ordered,1335,60,square
98,10,Ordered,667,80,square
98,100,Ordered,1072,80,square
98,100,Ordered,780,70,square
98,100,Ordered,893,100,square
98,100,Ordered,2556,60,house
98,100,Ordered,1296,0,house
98,100,Ordered,838,80,house
98,100,Ordered,883,10,house
98,10,Ordered,1080,80,house
98,10,Ordered,840,20,house
98,10,Ordered,922,90,house
98,10,Ordered,1170,50,house
98,10,Ordered,1154,40,house
98,10,Ordered,1935,70,house
98,100,Ordered,1004,70,house
98,100,Ordered,1019,40,house
98,100,Ordered,1544,50,house
98,100,Ordered,1312,20,house
98,10,Ordered,1792,30,house
98,100,Ordered,1356,90,house
98,10,Ordered,1072,10,house
98,10,Ordered,1485,60,house
98,100,Ordered,1139,30,house
98,10,Random,3261,60,square
98,10,Random,1499,40,square
98,100,Random,1043,40,square
98,100,Random,1440,30,square
98,10,Random,1749,20,square
98,100,Random,1088,60,square
98,10,Random,1094,80,square
98,10,Random,1298,30,square
98,100,Random,1094,50,square
98,10,Random,3015,70,square
98,100,Random,1229,20,square
98,10,Random,1703,90,square
98,100,Random,1065,10,square
98,100,Random,1477,90,square
98,100,Random,1050,70,square
98,10,Random,1365,10,square
98,100,Random,1342,80,square
98,100,Random,900,100,square
98,10,Random,1057,50,square
98,100,Random,2473,30,house
98,10,Random,1898,20,house
98,100,Random,1191,50,house
98,10,Random,1066,80,house
98,10,Random,1147,70,house
98,100,Random,1071,20,house
98,100,Random,950,60,house
98,10,Random,1230,30,house
98,100,Random,937,90,house
98,10,Random,1170,90,house
98,10,Random,2581,50,house
98,10,Random,1881,10,house
98,10,Random,1147,60,house
98,10,Random,1041,40,house
98,100,Random,959,80,house
98,100,Random,1123,10,house
98,100,Random,1183,40,house
98,100,Random,1520,0,house
98,100,Random,861,70,house
99,10,NA,5719,80,naturalFrequency
99,100,NA,3313,80,naturalFrequency
99,10,NA,3559,50,naturalFrequency
99,100,NA,3207,30,naturalFrequency
99,100,NA,1553,90,naturalFrequency
99,10,NA,1689,20,naturalFrequency
99,100,NA,1576,50,naturalFrequency
99,10,NA,1647,40,naturalFrequency
99,10,NA,2319,70,naturalFrequency
99,100,NA,2648,40,naturalFrequency
99,10,NA,1625,90,naturalFrequency
99,100,NA,1177,70,naturalFrequency
99,10,NA,1353,60,naturalFrequency
99,10,NA,2231,10,naturalFrequency
99,100,NA,2152,20,naturalFrequency
99,100,NA,1377,10,naturalFrequency
99,100,NA,1320,60,naturalFrequency
99,10,NA,1560,30,naturalFrequency
99,100,NA,1591,0,naturalFrequency
99,10,Ordered,4924,40,square
99,10,Ordered,1176,70,square
99,10,Ordered,1304,60,square
99,100,Ordered,1728,60,square
99,10,Ordered,1592,90,square
99,100,Ordered,1272,70,square
99,10,Ordered,1271,80,square
99,10,Ordered,1255,30,square
99,100,Ordered,1551,10,square
99,10,Ordered,1433,20,square
99,100,Ordered,1400,20,square
99,10,Ordered,1263,10,square
99,100,Ordered,1599,50,square
99,10,Ordered,1599,50,square
99,100,Ordered,1215,90,square
99,100,Ordered,1416,30,square
99,100,Ordered,2000,40,square
99,100,Ordered,1287,80,square
99,100,Ordered,1415,0,square
99,10,Ordered,3150,90,house
99,100,Ordered,1966,30,house
99,10,Ordered,1472,60,house
99,10,Ordered,1351,10,house
99,10,Ordered,1216,80,house
99,100,Ordered,1181,90,house
99,100,Ordered,1350,50,house
99,100,Ordered,1222,80,house
99,100,Ordered,1677,40,house
99,10,Ordered,1487,30,house
99,100,Ordered,4013,70,house
99,10,Ordered,1455,0,house
99,10,Ordered,1001,20,house
99,100,Ordered,1246,20,house
99,10,Ordered,1503,50,house
99,10,Ordered,1223,40,house
99,100,Ordered,1343,60,house
99,100,Ordered,1421,10,house
99,10,Ordered,1407,70,house
99,10,Random,2295,30,square
99,10,Random,1223,70,square
99,10,Random,1023,60,square
99,100,Random,1589,10,square
99,10,Random,1127,100,square
99,100,Random,1247,70,square
99,10,Random,1063,90,square
99,100,Random,1440,40,square
99,10,Random,1296,20,square
99,100,Random,1160,50,square
99,10,Random,1264,50,square
99,100,Random,1199,90,square
99,10,Random,1615,10,square
99,100,Random,1592,20,square
99,10,Random,1272,40,square
99,100,Random,1143,80,square
99,100,Random,927,60,square
99,10,Random,1320,80,square
99,100,Random,1382,30,square
99,100,Random,2174,40,house
99,100,Random,1230,60,house
99,10,Random,1519,40,house
99,10,Random,1135,90,house
99,10,Random,999,80,house
99,100,Random,1286,70,house
99,100,Random,1950,20,house
99,100,Random,1093,80,house
99,100,Random,1295,10,house
99,10,Random,1489,50,house
99,100,Random,1364,90,house
99,10,Random,1431,10,house
99,10,Random,1951,60,house
99,10,Random,2023,30,house
99,100,Random,1270,0,house
99,100,Random,1013,30,house
99,10,Random,1816,70,house
99,10,Random,1223,20,house
99,100,Random,1878,50,house
100,10,NA,6994,80,naturalFrequency
100,10,NA,2796,60,naturalFrequency
100,100,NA,3981,100,naturalFrequency
100,10,NA,1985,40,naturalFrequency
100,100,NA,4206,50,naturalFrequency
100,100,NA,2097,80,naturalFrequency
100,100,NA,1345,20,naturalFrequency
100,10,NA,2678,70,naturalFrequency
100,100,NA,2782,30,naturalFrequency
100,100,NA,1496,70,naturalFrequency
100,10,NA,1325,20,naturalFrequency
100,100,NA,2039,40,naturalFrequency
100,10,NA,1402,50,naturalFrequency
100,10,NA,1430,90,naturalFrequency
100,10,NA,1192,10,naturalFrequency
100,100,NA,1619,10,naturalFrequency
100,100,NA,1471,60,naturalFrequency
100,100,NA,1346,90,naturalFrequency
100,10,NA,1134,30,naturalFrequency
100,10,Ordered,5415,20,square
100,100,Ordered,3308,70,square
100,10,Ordered,1746,80,square
100,100,Ordered,1668,100,square
